ENSG00000273650.1	AC100793.4	0
ENSG00000273654.1	AC020904.2	4
ENSG00000273657.1	MIR6792	0
ENSG00000273658.1	RF02271	0
ENSG00000273659.1	AC108125.1	0
ENSG00000273664.1	AC010776.3	0
ENSG00000273668.1	AL136317.1	0
ENSG00000273669.1	AC015819.1	0
ENSG00000273674.4	AC021752.1	0
ENSG00000273675.1	AL118556.2	0
ENSG00000273677.1	RF02204	0
ENSG00000273679.1	AC100757.1	1
ENSG00000273680.1	AC009318.2	5
ENSG00000273682.1	AC109583.2	0
ENSG00000273687.1	AC004223.3	0
ENSG00000273691.1	AC087284.1	0
ENSG00000273692.1	AL050303.2	0
ENSG00000273693.1	C2orf27AP1	0
ENSG00000273694.1	RF00004	0
ENSG00000273696.4	CT45A7	0
ENSG00000273698.1	MRPL57P1	0
ENSG00000273700.1	MIR6760	0
ENSG00000273701.1	RF02159	0
ENSG00000273702.1	AC091271.1	9
ENSG00000273703.1	HIST1H2BM	1
ENSG00000273704.1	AL596245.1	0
ENSG00000273706.4	LHX1	286
ENSG00000273709.1	RF00004	0
ENSG00000273710.1	RF00017	0
ENSG00000273711.2	AC005520.5	31
ENSG00000273712.1	AL021997.2	0
ENSG00000273716.2	AC092670.1	0
ENSG00000273717.1	RN7SL343P	0
ENSG00000273719.1	AL359547.2	0
ENSG00000273720.1	AC091812.2	0
ENSG00000273721.1	AC087385.3	0
ENSG00000273723.1	AL139089.1	23
ENSG00000273724.1	AC106782.5	0
ENSG00000273725.1	RF00017	0
ENSG00000273727.1	RF00003	0
ENSG00000273729.1	AC007686.3	62
ENSG00000273731.1	AC007967.4	0
ENSG00000273732.1	VN1R74P	0
ENSG00000273733.1	AC011472.4	0
ENSG00000273734.1	AC005258.1	0
ENSG00000273736.1	AC244100.1	0
ENSG00000273742.1	MIR6075	0
ENSG00000273744.1	RF00015	0
ENSG00000273745.1	MIR6870	0
ENSG00000273746.1	AC234791.1	0
ENSG00000273747.1	AC022558.3	1
ENSG00000273749.4	CYFIP1	1734
ENSG00000273750.1	RF02132	0
ENSG00000273756.4	AC100756.3	0
ENSG00000273758.1	MIR6790	0
ENSG00000273759.1	AL117379.1	10
ENSG00000273760.1	AC245041.1	13
ENSG00000273762.1	VN1R76P	0
ENSG00000273763.2	AC007318.2	8
ENSG00000273765.1	AC024257.4	0
ENSG00000273767.1	RF02219	0
ENSG00000273768.1	RF00003	0
ENSG00000273769.5	LCA10	1
ENSG00000273771.1	AC024337.2	9
ENSG00000273773.1	AC244107.2	0
ENSG00000273776.1	MIR6126	0
ENSG00000273777.4	CEACAM20	0
ENSG00000273778.1	MIR6765	0
ENSG00000273782.1	RF02202	0
ENSG00000273783.1	AL136040.1	9
ENSG00000273784.4	AL137058.2	4
ENSG00000273786.1	AC020658.4	0
ENSG00000273788.1	RF00012	0
ENSG00000273791.1	AC007204.1	0
ENSG00000273792.1	AC022898.2	1
ENSG00000273796.1	BX322562.1	5
ENSG00000273797.1	AL133445.2	1
ENSG00000273800.1	AC119619.1	0
ENSG00000273802.2	HIST1H2BG	240
ENSG00000273804.1	AC138932.4	0
ENSG00000273805.1	AC083805.3	6
ENSG00000273806.1	AL137847.3	0
ENSG00000273812.1	BX640514.2	0
ENSG00000273813.1	AC123788.2	0
ENSG00000273816.1	AC005695.3	0
ENSG00000273818.1	RN7SL673P	0
ENSG00000273819.1	ENPP7P7	0
ENSG00000273820.1	USP27X	20
ENSG00000273821.1	AL096828.3	1
ENSG00000273824.1	AC008033.3	0
ENSG00000273825.1	FP700111.2	0
ENSG00000273828.1	AL133227.1	0
ENSG00000273829.1	RF00017	0
ENSG00000273830.1	MIR7843	0
ENSG00000273835.1	SNORD115-13	0
ENSG00000273836.1	MIR6842	0
ENSG00000273837.1	AC018755.4	3
ENSG00000273838.1	AL109954.2	0
ENSG00000273840.1	AF254983.1	0
ENSG00000273841.4	TAF9	138
ENSG00000273844.1	AL139418.1	0
ENSG00000273846.1	RF00017	0
ENSG00000273849.1	SDR42E1P4	0
ENSG00000273851.1	AC027088.4	0
ENSG00000273853.1	AC023158.2	0
ENSG00000273855.1	AC020658.5	0
ENSG00000273858.1	AC140113.4	0
ENSG00000273860.1	AC024581.2	0
ENSG00000273863.1	AC010678.1	0
ENSG00000273866.1	RF00017	0
ENSG00000273870.1	AL138721.1	0
ENSG00000273872.1	SLC25A15P4	0
ENSG00000273874.1	MIR6859-2	0
ENSG00000273876.1	AC019176.2	0
ENSG00000273877.4	AC236972.3	0
ENSG00000273882.1	MIR8066	0
ENSG00000273885.1	RF00493	0
ENSG00000273886.1	RF00017	0
ENSG00000273888.1	FRMD6-AS1	7
ENSG00000273890.1	AC034102.8	0
ENSG00000273891.1	AL731566.1	6
ENSG00000273893.1	AL133520.1	5
ENSG00000273894.1	SLC20A1P2	0
ENSG00000273897.1	AC211476.3	0
ENSG00000273898.1	MIR6798	0
ENSG00000273899.4	NOL12	213
ENSG00000273900.1	CR848007.3	0
ENSG00000273901.1	AC012313.9	1
ENSG00000273904.1	RF02277	0
ENSG00000273906.1	AC011297.1	0
ENSG00000273907.1	CA15P2	0
ENSG00000273908.1	RF02209	0
ENSG00000273912.1	MIR8068	0
ENSG00000273913.1	RF00017	0
ENSG00000273919.1	AL450423.1	0
ENSG00000273920.1	AC103858.2	0
ENSG00000273923.1	AC104260.1	0
ENSG00000273925.1	AC084757.4	0
ENSG00000273927.1	RF00019	0
ENSG00000273932.1	MIR6877	0
ENSG00000273933.1	AL513485.1	0
ENSG00000273940.1	RN7SL722P	0
ENSG00000273942.1	RF01963	0
ENSG00000273945.1	MIR6853	0
ENSG00000273946.1	RN7SL733P	0
ENSG00000273948.1	RF02177	0
ENSG00000273950.1	RF00017	0
ENSG00000273951.1	AL031667.3	11
ENSG00000273956.1	AC005632.4	0
ENSG00000273957.1	AC113385.2	0
ENSG00000273958.1	AC009560.1	0
ENSG00000273961.1	RF02137	0
ENSG00000273962.1	IGKV2-40	0
ENSG00000273963.1	ENPP7P14	0
ENSG00000273964.1	RF00019	0
ENSG00000273965.1	AC243654.1	0
ENSG00000273966.1	RF01518	0
ENSG00000273971.1	AC009163.5	0
ENSG00000273972.1	AC068722.2	0
ENSG00000273973.1	AC025162.2	0
ENSG00000273974.1	RF02120	0
ENSG00000273975.1	RF00017	0
ENSG00000273976.1	GOLGA6L1	0
ENSG00000273978.1	AC005066.1	0
ENSG00000273979.1	RF00017	0
ENSG00000273980.1	AL592071.1	0
ENSG00000273981.1	RN7SL106P	0
ENSG00000273982.1	AC005746.3	0
ENSG00000273983.1	HIST1H3G	23
ENSG00000273986.1	RF00017	0
ENSG00000273987.1	AC121761.2	3
ENSG00000273988.1	AL450472.3	0
ENSG00000273989.1	AC022079.1	1
ENSG00000273994.1	SDR42E1P1	0
ENSG00000273997.1	AL355365.1	0
ENSG00000273998.1	AL049794.1	0
ENSG00000273999.1	RBM17P2	0
ENSG00000274001.1	AL512506.1	3
ENSG00000274002.1	AL135999.3	0
ENSG00000274004.1	RF01974	0
ENSG00000274006.1	RF02112	0
ENSG00000274008.1	RF00017	0
ENSG00000274010.1	AC006011.2	0
ENSG00000274011.1	RF00017	0
ENSG00000274012.1	RN7SL2	2451
ENSG00000274015.1	AL136038.5	3
ENSG00000274017.1	RF00017	0
ENSG00000274019.1	AC239804.2	0
ENSG00000274020.2	LINC01138	102
ENSG00000274021.1	AC024909.2	36
ENSG00000274022.1	AL121873.1	0
ENSG00000274023.1	AL360169.2	0
ENSG00000274024.1	AL590282.1	0
ENSG00000274025.1	MIR3670-4	0
ENSG00000274026.1	FAM27E3	50
ENSG00000274028.1	AC009237.16	0
ENSG00000274029.1	AC069209.1	1
ENSG00000274031.1	AC092140.2	0
ENSG00000274033.1	AC006539.3	0
ENSG00000274034.1	MIR6813	0
ENSG00000274038.1	AC007014.2	0
ENSG00000274044.4	LINC01660	0
ENSG00000274046.1	RF00019	0
ENSG00000274049.4	INO80B-WBP1	2
ENSG00000274051.1	RF02271	0
ENSG00000274052.2	OR7E156P	0
ENSG00000274054.1	MIR4727	0
ENSG00000274055.1	RF02045	0
ENSG00000274056.1	MIR6507	0
ENSG00000274059.1	RNA5SP534	0
ENSG00000274060.1	MIR6724-2	0
ENSG00000274062.1	RF00004	0
ENSG00000274064.1	AC040978.1	0
ENSG00000274066.1	MIR6514	0
ENSG00000274067.1	FP885919.1	0
ENSG00000274068.1	AL449266.1	0
ENSG00000274070.1	CASTOR2	83
ENSG00000274072.1	RF01684	0
ENSG00000274075.1	RF02271	0
ENSG00000274076.1	RN7SL539P	0
ENSG00000274079.1	RF00017	0
ENSG00000274080.1	AC005089.1	6
ENSG00000274086.1	RF02118	0
ENSG00000274090.1	AL354821.1	0
ENSG00000274091.1	SNORD1C	0
ENSG00000274092.1	AC106739.1	7
ENSG00000274093.1	AC009032.1	0
ENSG00000274097.1	RNA5SP535	0
ENSG00000274098.1	RN7SL787P	0
ENSG00000274099.1	ABCB10P1	0
ENSG00000274100.1	AL627230.1	0
ENSG00000274102.2	OR4M2	0
ENSG00000274104.1	AC020910.4	9
ENSG00000274105.1	AC084824.3	2
ENSG00000274111.1	MIR6777	0
ENSG00000274114.2	ALOX15P1	1
ENSG00000274115.1	MIR6081	0
ENSG00000274116.1	AC090132.2	0
ENSG00000274118.1	RF00019	0
ENSG00000274121.1	RF02102	0
ENSG00000274124.1	AC074029.3	0
ENSG00000274127.1	RF02271	0
ENSG00000274128.1	AC027807.2	0
ENSG00000274133.1	AC083849.1	0
ENSG00000274134.1	MIR6774	0
ENSG00000274135.1	RF00017	0
ENSG00000274139.1	AC090164.2	0
ENSG00000274149.1	AC072046.2	0
ENSG00000274150.1	FADS2P1	0
ENSG00000274154.1	AC114781.5	0
ENSG00000274156.1	AC008121.2	0
ENSG00000274157.1	AL591471.1	0
ENSG00000274159.1	AL133243.1	0
ENSG00000274162.1	SNX18P1Y	0
ENSG00000274164.1	RNA5SP439	0
ENSG00000274167.4	AL031601.2	0
ENSG00000274168.1	RN7SL585P	0
ENSG00000274170.1	RF02172	0
ENSG00000274172.1	MIR8071-1	0
ENSG00000274173.1	AL035661.1	416
ENSG00000274177.1	AC004528.2	24
ENSG00000274178.2	PRAMEF28P	0
ENSG00000274180.1	NATD1	144
ENSG00000274181.1	RBPJP2	0
ENSG00000274183.1	H2AFB1	0
ENSG00000274184.1	AC011815.2	5
ENSG00000274186.1	RN7SL248P	0
ENSG00000274191.1	AC026333.4	0
ENSG00000274196.4	FAM197Y4	0
ENSG00000274197.1	RF00015	0
ENSG00000274198.1	AC025521.1	0
ENSG00000274199.1	RF02105	0
ENSG00000274204.1	AL138689.1	4
ENSG00000274206.1	RF00017	0
ENSG00000274209.4	ANTXRL	21
ENSG00000274210.1	RF00003	0
ENSG00000274211.4	SOCS7	370
ENSG00000274212.1	AL365265.1	0
ENSG00000274213.1	AC015912.3	16
ENSG00000274214.1	AP005212.2	10
ENSG00000274215.1	AC106028.4	0
ENSG00000274216.1	RF00017	0
ENSG00000274219.1	AC025588.4	1
ENSG00000274220.1	AC009163.6	6
ENSG00000274225.1	AP001065.1	1
ENSG00000274226.5	TBC1D3H	0
ENSG00000274227.1	AC073575.2	25
ENSG00000274228.1	RNA5SP414	0
ENSG00000274230.1	RF01964	0
ENSG00000274231.1	AC134878.1	0
ENSG00000274234.1	RN7SL818P	0
ENSG00000274235.1	AC022106.1	0
ENSG00000274238.1	AC097478.2	0
ENSG00000274242.1	AL354976.1	0
ENSG00000274244.1	AC243585.1	0
ENSG00000274248.1	AJ011932.1	0
ENSG00000274251.1	AP003419.2	1
ENSG00000274252.1	GGTLC3	12
ENSG00000274253.4	AC138649.1	0
ENSG00000274256.1	AL391903.2	0
ENSG00000274258.1	MIR6728	0
ENSG00000274259.2	SYNGAP1-AS1	2
ENSG00000274261.1	AL137078.2	0
ENSG00000274263.1	MIR7702	0
ENSG00000274265.4	AC245297.3	34
ENSG00000274266.1	SNORA73A	0
ENSG00000274267.1	HIST1H3B	3
ENSG00000274269.1	AL031665.1	0
ENSG00000274270.1	AL137060.1	0
ENSG00000274272.1	AC069281.2	118
ENSG00000274274.1	GAGE13	0
ENSG00000274275.1	AC009831.3	0
ENSG00000274276.4	CBSL	130
ENSG00000274279.1	SPATA31E3P	0
ENSG00000274280.1	MIR6069	0
ENSG00000274281.1	AC022929.2	2
ENSG00000274282.1	AC010133.1	0
ENSG00000274284.1	RF00019	0
ENSG00000274286.1	ADRA2B	4
ENSG00000274290.2	HIST1H2BE	42
ENSG00000274292.1	AC084018.2	48
ENSG00000274293.1	RF01518	0
ENSG00000274294.1	AC015660.3	0
ENSG00000274295.1	AC131902.3	0
ENSG00000274297.1	AC009269.5	0
ENSG00000274299.1	AC099654.4	0
ENSG00000274300.1	MIR6864	0
ENSG00000274303.1	RF00100	0
ENSG00000274306.1	MIR5088	0
ENSG00000274307.1	AC023449.2	12
ENSG00000274308.1	AC244093.1	0
ENSG00000274309.1	SNORA71E	0
ENSG00000274310.1	AC091076.1	4
ENSG00000274312.1	AC015722.2	0
ENSG00000274314.1	MIR6749	0
ENSG00000274315.1	AC009318.3	0
ENSG00000274316.1	ZNF646P1	0
ENSG00000274317.1	LINC02334	2
ENSG00000274319.1	RPSAP73	0
ENSG00000274321.1	RF02271	0
ENSG00000274322.1	AL136531.2	2
ENSG00000274326.1	AL359314.1	0
ENSG00000274328.1	AC007551.2	0
ENSG00000274330.1	AL160191.3	0
ENSG00000274331.1	AL355974.1	0
ENSG00000274333.4	CU633967.1	0
ENSG00000274340.1	AC032011.1	3
ENSG00000274341.1	AC005899.6	0
ENSG00000274342.1	RF02200	0
ENSG00000274343.1	AC232323.1	0
ENSG00000274344.1	RF02181	0
ENSG00000274346.1	AC016999.2	0
ENSG00000274347.1	AC127381.2	0
ENSG00000274349.4	ZNF658	47
ENSG00000274350.1	RN7SL853P	0
ENSG00000274351.1	AL137000.1	0
ENSG00000274353.1	AC103564.3	0
ENSG00000274354.1	AC105105.3	0
ENSG00000274355.1	FAM74A3	0
ENSG00000274356.1	AL355987.5	0
ENSG00000274357.1	RF00017	0
ENSG00000274363.1	AC087742.1	1
ENSG00000274364.1	AL110115.1	2
ENSG00000274365.1	AC013412.1	0
ENSG00000274367.1	AC004233.4	0
ENSG00000274369.1	GRAMD4P4	0
ENSG00000274370.1	AC130371.2	6
ENSG00000274372.4	AC239803.3	0
ENSG00000274373.1	AC148476.1	0
ENSG00000274374.1	AC239600.2	0
ENSG00000274376.4	ADAMTS7P1	1
ENSG00000274378.1	AC005702.3	0
ENSG00000274379.1	AL121612.1	0
ENSG00000274380.1	MIR6801	0
ENSG00000274381.1	AC245028.3	0
ENSG00000274383.1	AC103691.1	50
ENSG00000274385.1	RF00026	0
ENSG00000274386.5	TMEM269	0
ENSG00000274387.1	AC097634.2	0
ENSG00000274390.1	MIR6885	0
ENSG00000274391.4	TPTE	0
ENSG00000274395.1	AC126177.8	0
ENSG00000274396.1	RF01978	0
ENSG00000274397.1	AL357153.4	0
ENSG00000274398.1	AC233981.2	0
ENSG00000274400.1	AC015967.1	0
ENSG00000274403.1	AC090510.2	1
ENSG00000274408.1	RNA5SP536	0
ENSG00000274409.1	RF01887	0
ENSG00000274414.1	AL121772.1	12
ENSG00000274415.1	AC241644.3	0
ENSG00000274417.1	MIR6515	0
ENSG00000274419.6	TBC1D3D	0
ENSG00000274420.1	RF02271	0
ENSG00000274421.1	AL162390.1	0
ENSG00000274422.1	AC245060.5	27
ENSG00000274423.1	SEC22B2	1
ENSG00000274424.1	RN7SL196P	0
ENSG00000274425.1	AC114271.1	30
ENSG00000274427.1	AC145423.2	0
ENSG00000274428.1	RF00003	0
ENSG00000274430.1	RF02124	0
ENSG00000274432.1	RF00004	0
ENSG00000274441.1	AC008957.2	0
ENSG00000274443.4	C8orf89	0
ENSG00000274444.1	AC078909.2	1
ENSG00000274445.1	AC006986.1	0
ENSG00000274446.1	AP001005.2	0
ENSG00000274447.1	AC005790.1	1
ENSG00000274450.1	RF00619	0
ENSG00000274451.1	AL136228.1	0
ENSG00000274452.1	RF00004	0
ENSG00000274455.1	AC092278.1	0
ENSG00000274458.1	RF00561	0
ENSG00000274459.1	RF00017	0
ENSG00000274460.1	AC092119.2	18
ENSG00000274461.1	AL391425.1	0
ENSG00000274466.1	MIR1273H	0
ENSG00000274467.1	RNA5SP257	0
ENSG00000274468.1	AL512638.2	0
ENSG00000274469.1	LINC01746	0
ENSG00000274471.2	AC242376.2	57
ENSG00000274472.1	RF00019	0
ENSG00000274475.1	RN7SL650P	0
ENSG00000274478.1	AC009154.2	0
ENSG00000274481.1	AL691432.3	0
ENSG00000274484.1	RF00019	0
ENSG00000274486.1	AP002383.5	0
ENSG00000274487.2	AC244154.1	30
ENSG00000274489.1	AC124076.1	0
ENSG00000274491.1	RF02130	0
ENSG00000274492.1	AL121768.1	2
ENSG00000274493.1	MRPS17P5	0
ENSG00000274494.1	MIR6832	0
ENSG00000274499.1	AC012414.7	0
ENSG00000274500.1	RF02150	0
ENSG00000274501.1	AL121845.4	0
ENSG00000274502.1	ANKRD20A6P	0
ENSG00000274503.1	AC123912.6	0
ENSG00000274505.1	RF00017	3
ENSG00000274507.1	AL121772.2	0
ENSG00000274508.1	AC007336.2	0
ENSG00000274510.1	RF00017	0
ENSG00000274512.5	TBC1D3L	56
ENSG00000274514.1	RF00017	0
ENSG00000274515.1	AC105020.5	0
ENSG00000274516.2	FAM74A6	0
ENSG00000274520.1	RF02246	0
ENSG00000274523.4	RCC1L	1089
ENSG00000274525.1	AC008443.6	0
ENSG00000274528.1	AC090970.2	0
ENSG00000274529.5	SEBOX	0
ENSG00000274532.1	AC091304.6	0
ENSG00000274535.1	RF00157	0
ENSG00000274536.6	AL034397.3	0
ENSG00000274541.1	AL121955.1	0
ENSG00000274544.1	SNORD28	0
ENSG00000274547.1	RF02251	0
ENSG00000274549.1	AL356274.1	0
ENSG00000274551.1	AC007450.2	0
ENSG00000274552.1	MIR6889	0
ENSG00000274553.1	AC138035.3	0
ENSG00000274554.1	AC083806.2	0
ENSG00000274559.3	H2BFS	0
ENSG00000274560.1	AC010205.1	0
ENSG00000274561.1	AC005332.3	6
ENSG00000274562.1	AL121985.2	0
ENSG00000274565.1	AC080038.1	0
ENSG00000274568.1	RN7SL545P	0
ENSG00000274569.1	AC024884.1	0
ENSG00000274570.4	SPDYE10P	0
ENSG00000274572.1	ZYXP1	0
ENSG00000274576.2	IGHV2-70	0
ENSG00000274578.1	AC006249.1	0
ENSG00000274579.1	AL096861.1	0
ENSG00000274582.1	SNORA16A	0
ENSG00000274583.1	FAM74A4	0
ENSG00000274584.1	AP001282.2	0
ENSG00000274585.1	RNU2-1	0
ENSG00000274588.1	DGKK	1
ENSG00000274589.1	RF00017	0
ENSG00000274591.1	AC025031.3	0
ENSG00000274594.1	AL391669.1	0
ENSG00000274598.1	AC087893.1	0
ENSG00000274599.2	DUX4L24	0
ENSG00000274600.1	RIMBP3B	1
ENSG00000274601.1	AC240442.1	0
ENSG00000274602.4	PI4KAP1	806
ENSG00000274603.1	RF00019	0
ENSG00000274605.1	AL355338.1	34
ENSG00000274606.1	RF02190	0
ENSG00000274607.1	RNU6-866P	0
ENSG00000274611.3	TBC1D3	0
ENSG00000274612.1	AC011447.5	0
ENSG00000274614.1	AL390754.1	0
ENSG00000274615.1	AC233968.1	0
ENSG00000274617.1	RF02171	0
ENSG00000274618.1	HIST1H4F	0
ENSG00000274620.1	MIR378J	0
ENSG00000274621.1	MIR6867	0
ENSG00000274624.1	AC007671.1	0
ENSG00000274625.1	RF00492	0
ENSG00000274628.4	AL669942.1	3
ENSG00000274629.1	AC073052.2	6
ENSG00000274630.1	AC125257.2	0
ENSG00000274631.1	AL662814.1	0
ENSG00000274632.1	RN7SL719P	0
ENSG00000274637.1	AC092628.2	0
ENSG00000274640.1	SNORD109A	0
ENSG00000274641.1	HIST1H2BO	6
ENSG00000274642.1	AC244669.2	3
ENSG00000274647.1	RF02110	0
ENSG00000274649.1	AL512624.1	0
ENSG00000274652.1	AL157817.1	0
ENSG00000274653.1	AC106782.6	0
ENSG00000274654.1	AC022467.1	0
ENSG00000274655.1	RF02266	0
ENSG00000274656.1	RN7SL625P	0
ENSG00000274658.1	TBC1D3J	0
ENSG00000274659.1	LINC02371	0
ENSG00000274660.1	RF00017	0
ENSG00000274662.1	RN7SKP236	0
ENSG00000274663.1	RNA5SP526	0
ENSG00000274664.1	AP005019.2	0
ENSG00000274666.1	AL133370.2	0
ENSG00000274667.1	AC090517.2	5
ENSG00000274670.1	AC137590.2	0
ENSG00000274677.1	AC040169.3	0
ENSG00000274678.1	AC106886.3	0
ENSG00000274680.1	MYO5BP1	0
ENSG00000274682.1	AC015540.1	0
ENSG00000274685.1	AL360181.4	0
ENSG00000274686.1	RF00017	0
ENSG00000274688.1	AL591926.1	0
ENSG00000274691.1	AL157834.3	0
ENSG00000274693.1	RF02135	0
ENSG00000274695.1	AC108704.1	3
ENSG00000274697.1	MIR6761	0
ENSG00000274698.1	AC099521.1	1
ENSG00000274701.1	RF00017	0
ENSG00000274702.1	AL357559.1	0
ENSG00000274704.1	RF00017	0
ENSG00000274705.2	MIR486-1	0
ENSG00000274709.1	RF01778	0
ENSG00000274711.1	RF00017	0
ENSG00000274712.1	AC005332.4	12
ENSG00000274713.1	MIR7974	0
ENSG00000274716.1	RF00015	0
ENSG00000274717.1	AL049757.1	0
ENSG00000274718.1	AL136964.1	0
ENSG00000274719.1	AC012653.2	1
ENSG00000274721.1	RF02039	0
ENSG00000274723.1	AC079906.1	2
ENSG00000274727.1	AL137028.1	0
ENSG00000274730.1	AC141273.2	0
ENSG00000274732.1	RF01884	0
ENSG00000274736.4	CCL23	0
ENSG00000274737.1	AC004466.2	14
ENSG00000274740.1	AC013791.1	0
ENSG00000274742.1	RF00017	0
ENSG00000274744.1	ELOA3D	0
ENSG00000274747.1	RN7SL627P	0
ENSG00000274748.1	AC233702.9	0
ENSG00000274749.1	KRTAP7-1	0
ENSG00000274750.2	HIST1H3E	94
ENSG00000274751.1	AC120498.9	2
ENSG00000274752.1	TRBV12-3	0
ENSG00000274755.1	RF00004	0
ENSG00000274756.1	AC243732.1	0
ENSG00000274758.1	AC006435.3	0
ENSG00000274759.1	RNA5SP527	0
ENSG00000274760.1	RF02216	0
ENSG00000274762.1	AL049777.1	0
ENSG00000274764.5	PRAMEF27	0
ENSG00000274765.1	AC018926.1	0
ENSG00000274766.1	BX072579.2	0
ENSG00000274767.1	AC243829.1	0
ENSG00000274769.1	AC016747.4	1
ENSG00000274770.1	MIR6128	0
ENSG00000274772.1	RF00017	0
ENSG00000274775.2	Z82195.2	0
ENSG00000274776.1	AC090241.3	3
ENSG00000274777.1	AC004792.1	0
ENSG00000274790.1	RF00019	0
ENSG00000274791.1	F8A2	0
ENSG00000274797.1	AC008121.3	0
ENSG00000274798.1	AC025166.1	0
ENSG00000274799.1	RF00017	0
ENSG00000274800.1	AC007204.2	0
ENSG00000274805.1	MIR6768	0
ENSG00000274808.5	TBC1D3B	0
ENSG00000274809.1	MIR6078	0
ENSG00000274810.4	NPHP3-ACAD11	1
ENSG00000274813.1	AC126915.2	0
ENSG00000274814.1	AC138749.5	0
ENSG00000274816.1	MIR6772	0
ENSG00000274817.1	AC012531.3	0
ENSG00000274818.1	AC004825.2	3
ENSG00000274819.1	RF01968	0
ENSG00000274820.1	AL353770.1	0
ENSG00000274822.1	MIR6762	0
ENSG00000274823.1	APONP	0
ENSG00000274824.1	MIR7152	0
ENSG00000274825.1	AL023803.2	7
ENSG00000274827.4	LINC01297	0
ENSG00000274828.1	AC068473.5	17
ENSG00000274832.1	AC233724.12	0
ENSG00000274833.1	AC110285.5	0
ENSG00000274834.1	AC010333.3	0
ENSG00000274835.1	AC100757.2	0
ENSG00000274836.1	RF02178	0
ENSG00000274837.1	AC009233.1	0
ENSG00000274838.1	MIR6788	0
ENSG00000274840.4	AC132807.2	0
ENSG00000274841.1	RF00017	0
ENSG00000274844.1	AL512427.1	0
ENSG00000274845.1	RF02271	0
ENSG00000274848.1	RF00017	0
ENSG00000274849.1	AC023043.4	5
ENSG00000274852.1	RN7SL422P	0
ENSG00000274855.1	AL133351.4	0
ENSG00000274859.1	AC131238.1	1
ENSG00000274860.1	RF00017	0
ENSG00000274862.1	RF00004	0
ENSG00000274863.1	AL135936.1	0
ENSG00000274864.1	RF01977	0
ENSG00000274866.1	RF01973	0
ENSG00000274867.1	AL589994.2	0
ENSG00000274868.1	RF01518	0
ENSG00000274874.1	AC068790.8	2
ENSG00000274878.1	RF02107	0
ENSG00000274879.1	AC009804.1	0
ENSG00000274883.1	RF00017	0
ENSG00000274884.1	AL117190.3	0
ENSG00000274885.1	AC087241.4	0
ENSG00000274886.1	SEPT14P17	0
ENSG00000274892.1	AC011487.4	0
ENSG00000274893.1	AL136317.2	1
ENSG00000274895.1	AC011700.1	0
ENSG00000274897.2	PANO1	6
ENSG00000274898.1	AC001226.1	2
ENSG00000274899.1	AC006386.1	0
ENSG00000274901.2	Z69908.1	0
ENSG00000274902.1	AC004241.2	4
ENSG00000274903.1	AL109933.3	0
ENSG00000274904.1	AC093512.1	3
ENSG00000274911.1	AL627230.2	6
ENSG00000274915.1	RF00635	0
ENSG00000274918.1	AC116447.1	0
ENSG00000274919.1	AL390240.1	0
ENSG00000274922.1	AL139384.1	22
ENSG00000274923.1	AC005296.1	0
ENSG00000274925.1	ZKSCAN2-DT	90
ENSG00000274927.1	AC239859.5	0
ENSG00000274928.6	KRT89P	0
ENSG00000274929.1	AL157813.1	2
ENSG00000274930.1	AC105227.2	0
ENSG00000274932.1	MIR7150	0
ENSG00000274933.5	TBC1D3I	0
ENSG00000274934.1	RF02176	0
ENSG00000274937.1	AC090826.2	0
ENSG00000274940.1	MIR8083	0
ENSG00000274943.1	AC079684.1	2
ENSG00000274944.4	GJA9-MYCBP	1
ENSG00000274949.1	AL109804.1	0
ENSG00000274954.1	AC090971.5	0
ENSG00000274956.2	NKAIN3-IT1	0
ENSG00000274959.1	SPDYE13P	0
ENSG00000274962.1	TEX28P1	0
ENSG00000274963.1	RN7SL600P	0
ENSG00000274964.1	AC026356.1	19
ENSG00000274966.1	AC019322.3	0
ENSG00000274967.1	RF00019	0
ENSG00000274969.1	MIR6771	0
ENSG00000274970.1	AC013470.4	0
ENSG00000274973.1	BSNDP2	0
ENSG00000274975.1	MIR6735	0
ENSG00000274976.1	AC087588.2	1
ENSG00000274977.1	AC011298.2	0
ENSG00000274978.1	RNU11	0
ENSG00000274979.1	AC020656.2	0
ENSG00000274984.1	RF00019	0
ENSG00000274985.1	PTCHD3P1	1
ENSG00000274986.1	MIR6750	0
ENSG00000274987.1	AC092794.1	9
ENSG00000274988.1	MIR6876	0
ENSG00000274993.1	AC254629.1	2
ENSG00000274994.1	MIR8056	0
ENSG00000274995.1	AC013564.1	0
ENSG00000274996.1	AC006449.1	0
ENSG00000274997.1	HIST1H2AH	6
ENSG00000274998.1	SNORA17A	0
ENSG00000274999.1	MIR8052	0
ENSG00000275001.1	RF02271	0
ENSG00000275002.1	AL352984.2	0
ENSG00000275004.3	ZNF280B	56
ENSG00000275005.1	AL354950.1	3
ENSG00000275006.1	RF00019	0
ENSG00000275011.1	AC129492.6	0
ENSG00000275012.1	AC011476.8	0
ENSG00000275014.1	RN7SL166P	0
ENSG00000275015.1	AL353149.1	0
ENSG00000275016.4	AC015574.1	0
ENSG00000275017.1	AL353748.2	0
ENSG00000275022.1	MIR6753	0
ENSG00000275023.4	MLLT6	3755
ENSG00000275024.1	AC005383.1	1
ENSG00000275025.1	AC002401.3	0
ENSG00000275026.1	GXYLT1P4	0
ENSG00000275029.1	HMGB1P24	1
